http://www.nbcnews.com/business/consumer/amp/who-will-end-your-parents-stuff-if-it-s-you-n721646,44071,25,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/mike-flynn-timeline-his-rise-fall-russia-call-n720671,107251,107,text/html; charset=utf-8
http://www.nbcnews.com/politics/justice-department,129427,135,text/html; charset=utf-8
http://www.nbcnews.com/video/caught-on-camera-swift-water-rescue-team-saves-81-year-old-from-rushing-waters-875738691540,323363,142,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/three-big-misconceptions-about-immigration-311390787737,67604,73,text/html; charset=UTF-8
http://www.nbcnews.com/video/heavy-rains-cause-flooding-in-south-lake-tahoe-873487939984,321213,142,text/html; charset=utf-8
http://www.nbcnews.com/feature/nbc-out/amp/trans-models-shine-stevie-boi-s-new-york-fashion-week-n721396,36741,21,text/html; charset=utf-8
http://www.nbcnews.com/feature/30-seconds-to-know,382173,140,text/html; charset=utf-8
http://www.nbcnews.com/tech,256437,258,text/html; charset=utf-8
http://www.nbcnews.com/news/weather/two-die-storm-socks-southern-california-flooding-freeways-n722751,98507,95,text/html; charset=utf-8
http://www.nbcnews.com/watch/nbcnews-com/do-russians-have-a-drinking-problem-132203587663,67661,73,text/html; charset=UTF-8
http://www.nbcnews.com/news/weather/thousands-remain-without-power-california-cleans-after-deadly-storm-n722911,95691,88,text/html; charset=utf-8
http://www.nbcnews.com/business/business-news/trump-visits-boeing-tout-jobs-manufacturing-n722461,98720,88,text/html; charset=utf-8
http://www.nbcnews.com/video/nicole-kidman-incredibly-honored-by-oscar-nomination-861886019892,322154,142,text/html; charset=utf-8
http://www.nbcnews.com/News/us-news,127862,128,text/html; charset=utf-8
http://www.nbcnews.com/slideshow/month-space-death-star-moon-more-n714856,98759,80,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/michigan-art-dealer-gets-three-years-prison-selling-fake-paintings-n722076,84920,77,text/html; charset=utf-8
http://www.nbcnews.com/health/health-news,115766,127,text/html; charset=utf-8
http://www.nbcnews.com/business/markets/trump-tweets-he-s-reason-stock-market-rallying-n721836,104790,88,text/html; charset=utf-8
http://www.nbcnews.com/card/virtual-democracy-plaza-card-launch-n651811,153775,154,text/html; charset=utf-8
http://www.nbcnews.com/News/weather,308190,149,text/html; charset=utf-8
http://www.nbcnews.com/nightly-news/video/russian-aggression-a-key-concern-at-nato-summit-878223939581,495077,167,text/html; charset=utf-8
http://www.nbcnews.com/storyline/syrias-suffering-families,187331,131,text/html; charset=utf-8
http://www.nbcnews.com/video/-living-our-dream-couple-ditches-midwest-for-national-park-life-743393859736,322358,142,text/html; charset=utf-8
http://www.nbcnews.com/news/world,126466,135,text/html; charset=utf-8
http://www.nbcnews.com/news/us-news/jerry-sandusky-s-son-jeff-charged-child-sex-abuse-n720316,111914,96,text/html; charset=utf-8
http://www.nbcnews.com/video/matt-damon-every-90-seconds-a-child-dies-for-lack-of-clean-water-856598083730,322966,142,text/html; charset=utf-8
